run_id,timestamp_offset_s,frame_id,expected_class,test_type,predicted_class,is_correct,cpu_load_percent,preprocess_ms,inference_ms,postprocess_ms,record_completeness,audio_active,decision_confidence,top1_class,top1_confidence,top2_class,top2_confidence,top3_class,top3_confidence,decision_changed
RUN-20260816-215321,5.0,185,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9971,dog_bark,0.9971,other,0.0016,speech,0.0011,True
RUN-20260816-215321,5.5,186,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9965,dog_bark,0.9965,other,0.002,speech,0.0011,False
RUN-20260816-215321,6.0,187,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9919,dog_bark,0.9919,other,0.0029,speech,0.0029,False
RUN-20260816-215321,6.5,188,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9917,dog_bark,0.9917,speech,0.0032,other,0.0025,False
RUN-20260816-215321,7.0,189,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9713,dog_bark,0.9713,other,0.0134,speech,0.0067,False
RUN-20260816-215321,7.5,190,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9846,dog_bark,0.9846,other,0.0059,speech,0.0055,False
RUN-20260816-215321,8.0,191,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9779,dog_bark,0.9779,speech,0.0082,other,0.0068,False
RUN-20260816-215321,8.5,192,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9883,dog_bark,0.9883,speech,0.0052,other,0.0035,False
RUN-20260816-215321,9.0,193,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9637,dog_bark,0.9637,speech,0.0134,other,0.0096,False
RUN-20260816-215321,9.5,194,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.9637,dog_bark,0.9637,speech,0.0134,other,0.0096,False
RUN-20260816-215321,10.0,195,dog_bark,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,True
RUN-20260816-215321,10.5,196,dog_bark,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215321,11.0,197,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.994,dog_bark,0.994,other,0.0024,speech,0.0018,True
RUN-20260816-215321,11.5,198,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9942,dog_bark,0.9942,other,0.0026,speech,0.0021,False
RUN-20260816-215321,12.0,199,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9927,dog_bark,0.9927,other,0.0027,siren,0.0023,False
RUN-20260816-215321,12.5,200,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9925,dog_bark,0.9925,speech,0.0025,other,0.0021,False
RUN-20260816-215321,13.0,201,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9903,dog_bark,0.9903,speech,0.0034,other,0.0029,False
RUN-20260816-215321,13.5,202,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9932,dog_bark,0.9932,other,0.0026,speech,0.0024,False
RUN-20260816-215321,14.0,203,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.9946,dog_bark,0.9946,speech,0.0022,other,0.0022,False
RUN-20260816-215321,14.5,204,dog_bark,positive,dog_bark,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.987,dog_bark,0.987,speech,0.0077,other,0.004,False
RUN-20260816-215321,15.0,205,dog_bark,positive,dog_bark,True,,,,,decision_complete_no_timing,False,0.987,dog_bark,0.987,speech,0.0077,other,0.004,False
RUN-20260816-215336,0.0,206,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,True
RUN-20260816-215336,0.5,207,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,1.0,208,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,1.5,209,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,2.0,210,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,2.5,211,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,3.0,212,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,3.5,213,speech,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215336,4.0,214,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.721,other,0.721,speech,0.0838,gunshot_gunfire,0.0764,True
RUN-20260816-215336,4.5,215,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7378,other,0.7378,speech,0.1506,siren,0.0423,False
RUN-20260816-215336,5.0,216,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.611,other,0.611,speech,0.1956,siren,0.1231,True
RUN-20260816-215336,5.5,217,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5272,other,0.5272,speech,0.2329,siren,0.0973,False
RUN-20260816-215336,6.0,218,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4869,other,0.4869,speech,0.2917,siren,0.1605,False
RUN-20260816-215336,6.5,219,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5196,other,0.5196,siren,0.2785,speech,0.1721,False
RUN-20260816-215336,7.0,220,speech,positive,speech,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5419,speech,0.5419,other,0.2766,siren,0.1606,True
RUN-20260816-215336,7.5,221,speech,positive,speech,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6533,speech,0.6533,other,0.194,siren,0.1327,False
RUN-20260816-215336,8.0,222,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.3531,other,0.3531,speech,0.3476,siren,0.2736,True
RUN-20260816-215336,8.5,223,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.3948,siren,0.3948,other,0.3845,speech,0.2076,False
RUN-20260816-215336,9.0,224,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5824,other,0.5824,siren,0.1926,speech,0.1589,True
RUN-20260816-215336,9.5,225,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7796,other,0.7796,speech,0.1142,siren,0.0729,False
RUN-20260816-215336,10.0,226,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6323,other,0.6323,speech,0.2441,siren,0.0842,False
RUN-20260816-215336,10.5,227,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5593,other,0.5593,siren,0.2163,speech,0.1978,False
RUN-20260816-215336,11.0,228,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5216,other,0.5216,speech,0.2261,siren,0.144,False
RUN-20260816-215336,11.5,229,speech,positive,speech,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5028,speech,0.5028,other,0.3483,siren,0.0887,True
RUN-20260816-215336,12.0,230,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4365,other,0.4365,siren,0.2785,speech,0.2576,True
RUN-20260816-215336,12.5,231,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4396,other,0.4396,speech,0.3061,siren,0.2215,False
RUN-20260816-215336,13.0,232,speech,positive,speech,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5539,speech,0.5539,other,0.2696,siren,0.1334,True
RUN-20260816-215336,13.5,233,speech,positive,speech,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4614,speech,0.4614,other,0.3301,siren,0.1481,False
RUN-20260816-215336,14.0,234,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5566,other,0.5566,speech,0.2216,siren,0.1777,True
RUN-20260816-215336,14.5,235,speech,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4608,other,0.4608,speech,0.2439,dog_bark,0.134,False
RUN-20260816-215336,15.0,236,speech,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6059,other,0.6059,speech,0.2077,dog_bark,0.0854,True
RUN-20260816-215351,0.0,238,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,True
RUN-20260816-215351,0.5,239,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,1.0,240,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,1.5,241,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,2.0,242,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,2.5,243,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,3.0,244,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,3.5,245,other,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215351,4.0,246,other,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7455,other,0.7455,speech,0.1605,gunshot_gunfire,0.0506,True
RUN-20260816-215351,4.5,247,other,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4853,other,0.4853,speech,0.3765,siren,0.0571,False
RUN-20260816-215351,5.0,248,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5311,other,0.5311,siren,0.2455,speech,0.1909,True
RUN-20260816-215351,5.5,249,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6525,other,0.6525,siren,0.2368,speech,0.0917,False
RUN-20260816-215351,6.0,250,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7348,other,0.7348,siren,0.1899,speech,0.0576,False
RUN-20260816-215351,6.5,251,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6144,other,0.6144,speech,0.2111,siren,0.0796,False
RUN-20260816-215351,7.0,252,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6571,other,0.6571,speech,0.2402,siren,0.0404,False
RUN-20260816-215351,7.5,253,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6696,other,0.6696,speech,0.1588,siren,0.1274,False
RUN-20260816-215351,8.0,254,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7718,other,0.7718,siren,0.1368,speech,0.0666,False
RUN-20260816-215351,8.5,255,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.8304,other,0.8304,siren,0.0869,speech,0.049,False
RUN-20260816-215351,9.0,256,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7829,other,0.7829,siren,0.0956,speech,0.0602,False
RUN-20260816-215351,9.5,257,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7685,other,0.7685,speech,0.1589,siren,0.041,False
RUN-20260816-215351,10.0,258,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6686,other,0.6686,speech,0.1425,gunshot_gunfire,0.1323,False
RUN-20260816-215351,10.5,259,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5787,other,0.5787,siren,0.2467,speech,0.0886,False
RUN-20260816-215351,11.0,260,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6414,other,0.6414,siren,0.2698,speech,0.0501,False
RUN-20260816-215351,11.5,261,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6755,other,0.6755,siren,0.2111,speech,0.0638,False
RUN-20260816-215351,12.0,262,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5406,other,0.5406,speech,0.2077,siren,0.1271,False
RUN-20260816-215351,12.5,263,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5449,other,0.5449,speech,0.2187,gunshot_gunfire,0.1002,False
RUN-20260816-215351,13.0,264,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.4257,other,0.4257,speech,0.3535,siren,0.1081,False
RUN-20260816-215351,13.5,265,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6067,other,0.6067,siren,0.188,speech,0.1579,False
RUN-20260816-215351,14.0,266,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6435,other,0.6435,siren,0.2344,speech,0.0764,False
RUN-20260816-215351,14.5,267,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6942,other,0.6942,siren,0.1589,speech,0.0877,False
RUN-20260816-215351,15.0,268,other,positive,other,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.6942,other,0.6942,siren,0.1589,speech,0.0877,False
RUN-20260816-215407,0.0,270,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,0.5,271,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,1.0,272,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,1.5,273,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,2.0,274,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,2.5,275,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,3.0,276,siren,positive,waiting,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,False,0.0,dog_bark,0.0,glass_breaking,0.0,gunshot_gunfire,0.0,False
RUN-20260816-215407,3.5,277,siren,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5892,other,0.5892,glass_breaking,0.2593,speech,0.0766,True
RUN-20260816-215407,4.0,278,siren,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6104,other,0.6104,glass_breaking,0.1997,gunshot_gunfire,0.0809,False
RUN-20260816-215407,4.5,279,siren,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.5464,other,0.5464,gunshot_gunfire,0.1572,glass_breaking,0.1489,True
RUN-20260816-215407,5.0,280,siren,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.3235,siren,0.3303,other,0.3235,glass_breaking,0.2712,False
RUN-20260816-215407,5.5,281,siren,positive,other,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.3151,glass_breaking,0.4446,other,0.3151,siren,0.1426,False
RUN-20260816-215407,6.0,282,siren,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.3863,glass_breaking,0.3863,siren,0.2382,other,0.2147,True
RUN-20260816-215407,6.5,283,siren,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.6332,siren,0.6332,glass_breaking,0.1535,speech,0.1176,False
RUN-20260816-215407,7.0,284,siren,positive,unknown,False,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.7024,siren,0.7024,other,0.1354,glass_breaking,0.1149,False
RUN-20260816-215407,7.5,285,siren,positive,siren,True,10.81,1.43,9.38,0.0,direct_complete_estimated_offset,True,0.8846,siren,0.8846,other,0.054,glass_breaking,0.0403,True
